EmployeeID,Department,Designation,Experience,CollegeTier,Salary
3110,IT,Associate,14,Tier 2,1334375
3111,Operations,Director,6,Tier 1,1940746
3112,Sales,Lead,6,Tier 2,1180348
3113,Operations,Lead,3,Tier 1,1112904
3114,IT,Associate,11,Tier 2,1143833
3115,Marketing,Analyst,5,Tier 1,750573
3116,Operations,Lead,11,Tier 3,1370874
3117,HR,Lead,18,Tier 1,2229420
3118,Support,Director,4,Tier 3,1463044
3119,Marketing,Senior Dev,15,Tier 3,1521064
3120,Finance,Intern,12,Tier 2,990792
3121,IT,Analyst,19,Tier 3,1425989
3122,Finance,Associate,3,Tier 3,559290
3123,Marketing,Lead,16,Tier 2,1810342
3124,HR,Director,13,Tier 1,2458945
3125,HR,Senior Dev,10,Tier 1,1500133
3126,Finance,Lead,8,Tier 2,1308150
3127,Marketing,Associate,12,Tier 2,1243750
3128,IT,Associate,17,Tier 1,1785475
3129,HR,Senior Dev,10,Tier 2,1321086
3130,Marketing,Manager,18,Tier 1,2452008
3131,Operations,Director,3,Tier 2,1515405
3132,Support,Director,13,Tier 2,2184386
3133,Support,Senior Dev,16,Tier 2,1699007
3134,IT,Analyst,13,Tier 3,1082157
3135,Support,Lead,19,Tier 2,2029932
3136,IT,Associate,12,Tier 1,1384414
3137,HR,Lead,13,Tier 2,1612327
3138,Finance,Analyst,18,Tier 2,1502693
3139,Marketing,Director,9,Tier 2,1933658
3140,Finance,Lead,14,Tier 2,1679540
3141,Operations,Associate,19,Tier 3,1535081
3142,Support,Associate,5,Tier 2,751350
3143,HR,Manager,9,Tier 1,1806358
3144,Finance,Associate,16,Tier 3,1358369
3145,Finance,Intern,16,Tier 1,1437576
3146,Support,Analyst,9,Tier 1,1037848
3147,IT,Associate,6,Tier 3,751999
3148,Operations,Lead,17,Tier 1,2133029
3149,Sales,Senior Dev,19,Tier 2,1942016
3150,Sales,Analyst,0,Tier 2,305867
3151,IT,Intern,1,Tier 2,257539
3152,Support,Associate,16,Tier 2,1483027
3153,Support,Senior Dev,10,Tier 1,1478693
3154,HR,Director,3,Tier 1,1751832
3155,HR,Associate,6,Tier 2,862497
3156,Support,Associate,8,Tier 1,1100908
3157,Finance,Manager,2,Tier 2,1124263
3158,Finance,Senior Dev,18,Tier 2,1869491
3159,Support,Intern,17,Tier 1,1503947
3160,HR,Manager,10,Tier 1,1883170
3161,Finance,Associate,13,Tier 3,1198785
3162,IT,Director,15,Tier 2,2291618
3163,Marketing,Associate,14,Tier 1,1536122
3164,Sales,Lead,3,Tier 3,870900
3165,Operations,Analyst,16,Tier 1,1597774
3166,Finance,Director,15,Tier 3,2075037
3167,Sales,Lead,15,Tier 1,1985848
3168,HR,Associate,3,Tier 2,655645
3169,IT,Senior Dev,10,Tier 2,1344337
3170,Marketing,Lead,11,Tier 1,1676411
3171,Finance,Intern,3,Tier 1,475225
3172,IT,Director,6,Tier 3,1569164
3173,Finance,Analyst,0,Tier 2,343390
3174,Support,Director,12,Tier 3,1896533
3175,IT,Lead,5,Tier 2,1077211
3176,Operations,Intern,7,Tier 3,601927
3177,Finance,Analyst,18,Tier 1,1704316
3178,Finance,Lead,17,Tier 1,2130846
3179,Finance,Intern,4,Tier 3,456621
3180,Support,Lead,9,Tier 1,1522080
3181,HR,Intern,9,Tier 2,840548
3182,IT,Analyst,11,Tier 1,1177797
3183,Support,Lead,6,Tier 3,1063672
3184,IT,Manager,11,Tier 3,1572742
3185,Marketing,Lead,0,Tier 3,728090
3186,IT,Lead,14,Tier 3,1555825
3187,Sales,Associate,19,Tier 1,1900606
3188,Marketing,Associate,11,Tier 3,1054849
3189,Operations,Lead,2,Tier 1,1053502
3190,HR,Senior Dev,10,Tier 2,1338849
3191,Marketing,Intern,11,Tier 1,1078189
3192,HR,Senior Dev,4,Tier 3,835785
3193,Sales,Senior Dev,0,Tier 1,752698
3194,Operations,Analyst,10,Tier 2,964675
3195,IT,Intern,17,Tier 1,1522843
3196,Sales,Intern,16,Tier 3,1159793
3197,Finance,Lead,1,Tier 1,939627
3198,Sales,Analyst,5,Tier 2,656025
3199,Support,Intern,15,Tier 2,1202366
3200,HR,Associate,13,Tier 1,1450798
3201,HR,Intern,18,Tier 1,1612614
3202,Sales,Director,16,Tier 3,2187608
3203,Operations,Intern,12,Tier 2,988559
3204,Support,Associate,4,Tier 2,693158
3205,IT,Senior Dev,4,Tier 2,916057
3206,Marketing,Associate,9,Tier 3,922070
3207,Sales,Manager,14,Tier 2,1924902
3208,Sales,Analyst,14,Tier 3,1115506
3209,Finance,Analyst,18,Tier 3,1385163
3210,Sales,Manager,14,Tier 3,1718226
3211,Support,Associate,5,Tier 1,850515
3212,HR,Manager,14,Tier 1,2181133
3213,HR,Lead,12,Tier 3,1422092
3214,Sales,Associate,18,Tier 1,1839522
3215,IT,Intern,7,Tier 3,613047
3216,Sales,Lead,19,Tier 3,1847038
3217,Operations,Intern,3,Tier 3,392674
3218,Sales,Associate,2,Tier 2,558940
3219,Sales,Intern,7,Tier 1,802174
3220,Finance,Associate,15,Tier 2,1438220
3221,IT,Associate,2,Tier 1,672719
3222,Marketing,Lead,8,Tier 1,1498051
3223,Marketing,Senior Dev,13,Tier 3,1406652
3224,IT,Analyst,6,Tier 2,698062
3225,Finance,Intern,6,Tier 1,728981
3226,IT,Manager,1,Tier 3,949880
3227,Finance,Manager,16,Tier 3,1844308
3228,Finance,Manager,11,Tier 2,1716720
3229,Marketing,Manager,9,Tier 2,1563706
3230,Finance,Analyst,15,Tier 3,1179837
3231,HR,Analyst,7,Tier 1,922151
3232,IT,Lead,16,Tier 2,1832824
3233,Marketing,Lead,17,Tier 3,1737115
3234,Support,Senior Dev,16,Tier 1,1946299
3235,Sales,Intern,13,Tier 3,980063
3236,Finance,Intern,13,Tier 1,1251232
3237,Sales,Manager,3,Tier 2,1160936
3238,Sales,Manager,10,Tier 1,1873805
3239,Marketing,Director,14,Tier 1,2568068
3240,Sales,Analyst,10,Tier 1,1122672
3241,Sales,Lead,17,Tier 2,1914413
3242,Finance,Associate,12,Tier 3,1149213
3243,IT,Senior Dev,17,Tier 2,1800442
3244,Marketing,Intern,18,Tier 3,1251079
3245,Operations,Senior Dev,14,Tier 1,1825432
3246,IT,Associate,7,Tier 2,887327
3247,HR,Director,19,Tier 2,2603872
3248,Sales,Analyst,3,Tier 2,515197
3249,IT,Intern,1,Tier 2,258031
3250,HR,Director,2,Tier 1,1661863
3251,HR,Intern,5,Tier 2,534287
3252,Operations,Lead,15,Tier 2,1762230
3253,HR,Director,12,Tier 3,1893340
3254,Support,Intern,4,Tier 3,458664
3255,HR,Director,19,Tier 2,2545141
3256,HR,Intern,17,Tier 3,1247710
3257,Operations,Director,17,Tier 2,2454049
3258,Operations,Associate,9,Tier 3,944806
3259,Support,Manager,12,Tier 3,1622113
3260,IT,Associate,14,Tier 1,1562814
3261,Marketing,Lead,11,Tier 1,1719646
3262,Finance,Lead,12,Tier 3,1419809
3263,Operations,Senior Dev,14,Tier 2,1588552
3264,Support,Intern,10,Tier 1,991650
3265,HR,Lead,2,Tier 1,1004190
3266,HR,Lead,13,Tier 2,1627709
3267,Support,Director,12,Tier 2,2091643
3268,Marketing,Senior Dev,8,Tier 2,1203760
3269,IT,Lead,18,Tier 2,1984234
3270,Finance,Senior Dev,18,Tier 1,2112833
3271,HR,Senior Dev,11,Tier 3,1250918
3272,Support,Senior Dev,0,Tier 2,632962
3273,Support,Manager,19,Tier 2,2273644
3274,Support,Associate,16,Tier 2,1522356
3275,Operations,Manager,2,Tier 2,1105921
3276,IT,Manager,2,Tier 2,1109575
3277,Finance,Analyst,15,Tier 3,1215349
3278,Operations,Intern,12,Tier 3,905997
3279,Support,Lead,15,Tier 2,1753067
3280,Sales,Associate,15,Tier 3,1290923
3281,Sales,Lead,12,Tier 1,1747887
3282,Sales,Intern,11,Tier 3,872422
3283,HR,Director,7,Tier 3,1618756
3284,HR,Associate,8,Tier 3,860304
3285,Support,Senior Dev,5,Tier 3,874758
3286,Sales,Director,18,Tier 3,2281658
3287,Support,Senior Dev,10,Tier 1,1507782
3288,HR,Associate,12,Tier 2,1202490
3289,HR,Manager,17,Tier 3,1895974
3290,Operations,Senior Dev,14,Tier 1,1789680
3291,Operations,Senior Dev,6,Tier 2,1047398
3292,IT,Manager,12,Tier 1,2030755
3293,Operations,Director,17,Tier 2,2415159
3294,Support,Associate,18,Tier 2,1627351
3295,Finance,Senior Dev,18,Tier 3,1667065
3296,Sales,Manager,6,Tier 3,1231073
3297,HR,Associate,15,Tier 3,1288771
3298,HR,Analyst,5,Tier 2,672330
3299,IT,Senior Dev,8,Tier 2,1162340
3300,Marketing,Analyst,12,Tier 2,1108184
3301,Operations,Director,7,Tier 1,1997159
3302,Finance,Associate,12,Tier 2,1215900
3303,Operations,Associate,16,Tier 2,1480678
3304,HR,Lead,19,Tier 1,2317204
3305,Support,Director,16,Tier 3,2138219
3306,Finance,Manager,8,Tier 2,1539137
3307,Operations,Analyst,17,Tier 2,1430488
3308,Support,Manager,5,Tier 1,1514362
3309,IT,Senior Dev,5,Tier 3,870901
3310,IT,Manager,12,Tier 1,2037058
3311,Operations,Senior Dev,13,Tier 2,1490881
3312,Finance,Intern,7,Tier 1,790826
3313,Sales,Intern,2,Tier 1,387632
3314,HR,Associate,18,Tier 3,1495201
3315,Sales,Senior Dev,16,Tier 2,1745251
3316,HR,Intern,12,Tier 3,940210
3317,Support,Intern,0,Tier 1,242499
3318,Operations,Analyst,12,Tier 1,1249603
3319,Support,Intern,10,Tier 3,789937
3320,Support,Analyst,15,Tier 1,1496337
3321,Operations,Associate,18,Tier 2,1602818
3322,Support,Associate,15,Tier 3,1277349
3323,Finance,Associate,18,Tier 3,1477464
3324,Sales,Lead,0,Tier 3,726361
3325,Operations,Analyst,18,Tier 2,1525344
3326,IT,Senior Dev,1,Tier 1,813255
3327,Sales,Senior Dev,11,Tier 3,1277975
3328,HR,Director,17,Tier 2,2427905
3329,Operations,Lead,12,Tier 2,1572581
3330,Finance,Director,5,Tier 2,1634175
3331,Marketing,Intern,8,Tier 1,826191
3332,HR,Senior Dev,10,Tier 2,1308982
3333,Operations,Analyst,9,Tier 1,1070185
3334,Support,Lead,19,Tier 2,2051617
3335,HR,Manager,19,Tier 3,2047244
3336,Operations,Associate,8,Tier 2,987630
3337,Support,Associate,14,Tier 3,1210515
3338,Operations,Associate,7,Tier 2,904264
3339,IT,Senior Dev,12,Tier 3,1336216
3340,Operations,Director,3,Tier 3,1377856
3341,Finance,Manager,15,Tier 3,1778334
3342,Marketing,Senior Dev,2,Tier 3,696008
3343,Finance,Manager,19,Tier 1,2550966
3344,Support,Associate,4,Tier 1,770787
3345,Operations,Manager,14,Tier 3,1719873
3346,Finance,Analyst,14,Tier 1,1415225
3347,HR,Senior Dev,12,Tier 3,1329683
3348,Finance,Senior Dev,9,Tier 2,1231788
3349,IT,Lead,9,Tier 3,1254220
3350,Operations,Intern,8,Tier 3,679703
3351,IT,Intern,2,Tier 3,338623
3352,Sales,Intern,13,Tier 3,965103
3353,Operations,Associate,8,Tier 1,1116045
3354,Marketing,Lead,10,Tier 2,1438498
3355,IT,Director,4,Tier 3,1421772
3356,Support,Senior Dev,9,Tier 1,1444036
3357,Marketing,Director,3,Tier 3,1403623
3358,HR,Manager,12,Tier 3,1642491
3359,Marketing,Intern,4,Tier 3,439769
3360,Marketing,Manager,8,Tier 3,1397411
3361,HR,Analyst,6,Tier 3,657777
3362,HR,Intern,6,Tier 3,589175
3363,Marketing,Lead,6,Tier 2,1153558
3364,Sales,Lead,13,Tier 3,1450178
3365,Marketing,Analyst,4,Tier 3,530470
3366,Support,Senior Dev,17,Tier 2,1777363
3367,Sales,Analyst,11,Tier 1,1201926
3368,Finance,Intern,16,Tier 3,1167356
3369,Operations,Senior Dev,1,Tier 2,699084
3370,Marketing,Senior Dev,6,Tier 3,930731
3371,IT,Director,9,Tier 2,1912022
3372,HR,Director,5,Tier 1,1856970
3373,IT,Intern,2,Tier 1,399265
3374,Marketing,Senior Dev,10,Tier 2,1292933
3375,Marketing,Senior Dev,19,Tier 1,2170791
3376,Operations,Manager,4,Tier 2,1229074
3377,Marketing,Senior Dev,18,Tier 1,2070893
3378,Finance,Manager,14,Tier 2,1903773
3379,Marketing,Intern,15,Tier 1,1365863
3380,Sales,Associate,8,Tier 1,1105139
3381,Finance,Intern,14,Tier 2,1167464
3382,IT,Associate,11,Tier 3,1061670
3383,Operations,Lead,2,Tier 2,911094
3384,HR,Lead,13,Tier 3,1506240
3385,IT,Senior Dev,18,Tier 3,1685685
3386,Marketing,Manager,3,Tier 2,1214838
3387,Finance,Director,18,Tier 2,2504928
3388,Sales,Associate,15,Tier 2,1457454
3389,HR,Intern,7,Tier 3,644962
3390,IT,Director,7,Tier 1,2031561
3391,Finance,Director,15,Tier 2,2295859
3392,Support,Intern,18,Tier 1,1571577
3393,IT,Manager,16,Tier 3,1858350
3394,Sales,Director,12,Tier 1,2411932
3395,IT,Associate,6,Tier 2,837898
3396,Finance,Senior Dev,9,Tier 1,1405785
3397,Support,Associate,3,Tier 3,603144
3398,Operations,Associate,5,Tier 3,687297
3399,Sales,Director,5,Tier 2,1639581
3400,Operations,Lead,16,Tier 2,1811511
3401,Operations,Manager,10,Tier 1,1893665
3402,Marketing,Intern,18,Tier 2,1385037
3403,Support,Intern,1,Tier 2,298267
3404,HR,Lead,2,Tier 1,1008386
3405,IT,Manager,5,Tier 2,1344460
3406,Finance,Associate,13,Tier 3,1173474
3407,Finance,Intern,15,Tier 1,1392124
3408,IT,Senior Dev,6,Tier 2,1066157
3409,IT,Analyst,7,Tier 3,712706
3410,Operations,Director,19,Tier 3,2362335
3411,Operations,Associate,6,Tier 1,935240
3412,Sales,Intern,12,Tier 1,1156736
3413,Finance,Manager,7,Tier 1,1637719
3414,Marketing,Analyst,3,Tier 1,614066
3415,Sales,Manager,2,Tier 1,1265213
3416,HR,Lead,12,Tier 1,1745615
3417,Support,Manager,6,Tier 2,1407482
3418,HR,Associate,0,Tier 2,460906
3419,HR,Senior Dev,15,Tier 2,1651973
3420,Finance,Manager,6,Tier 2,1376651
3421,Finance,Lead,8,Tier 2,1314202
3422,Marketing,Lead,10,Tier 2,1438185
3423,Marketing,Manager,0,Tier 3,878881
3424,Support,Lead,3,Tier 2,972980
3425,Finance,Manager,8,Tier 3,1404970
3426,IT,Analyst,16,Tier 1,1573386
3427,IT,Senior Dev,15,Tier 1,1862796
3428,Operations,Associate,15,Tier 1,1609559
3429,HR,Manager,2,Tier 1,1278139
3430,Marketing,Analyst,14,Tier 2,1262333
3431,HR,Senior Dev,2,Tier 3,698307
3432,Operations,Intern,13,Tier 1,1228214
3433,Support,Associate,15,Tier 1,1606516
3434,IT,Manager,16,Tier 1,2347091
3435,Sales,Analyst,19,Tier 3,1457766
3436,Marketing,Director,17,Tier 3,2199265
3437,Finance,Senior Dev,13,Tier 2,1540721
3438,Finance,Lead,14,Tier 2,1699918
3439,IT,Analyst,5,Tier 3,585386
3440,IT,Director,14,Tier 1,2557425
3441,IT,Intern,3,Tier 2,431254
3442,HR,Lead,7,Tier 1,1422814
3443,HR,Director,2,Tier 2,1443181
3444,Sales,Analyst,14,Tier 3,1131452
3445,Finance,Director,8,Tier 3,1690801
3446,Operations,Associate,7,Tier 2,913311
3447,Sales,Senior Dev,19,Tier 1,2174424
3448,Finance,Senior Dev,12,Tier 3,1331984
3449,Support,Intern,1,Tier 3,276525
3450,Sales,Intern,14,Tier 1,1296957
3451,Finance,Senior Dev,1,Tier 2,738065
3452,IT,Associate,6,Tier 2,811596
3453,Marketing,Senior Dev,5,Tier 2,978445
3454,Marketing,Intern,7,Tier 2,700474
3455,Finance,Associate,1,Tier 3,443668
3456,Finance,Associate,13,Tier 1,1460960
3457,IT,Associate,19,Tier 3,1561796
3458,Marketing,Lead,2,Tier 3,818132
3459,Marketing,Associate,15,Tier 1,1601449
3460,HR,Associate,16,Tier 1,1679130
3461,IT,Director,16,Tier 1,2711401
3462,Marketing,Senior Dev,1,Tier 3,661875
3463,Finance,Manager,6,Tier 3,1264273
3464,HR,Lead,5,Tier 3,980832
3465,Marketing,Associate,6,Tier 2,855112
3466,Finance,Associate,4,Tier 1,793620
3467,Sales,Associate,19,Tier 2,1711551
3468,HR,Senior Dev,15,Tier 1,1892922
3469,Finance,Lead,8,Tier 3,1177812
3470,Marketing,Analyst,7,Tier 2,788312
3471,Sales,Senior Dev,4,Tier 2,895449
3472,Sales,Intern,1,Tier 2,313608
3473,Operations,Lead,10,Tier 3,1305427
3474,Operations,Director,1,Tier 2,1414806
3475,Support,Intern,5,Tier 1,638258
3476,Finance,Senior Dev,13,Tier 3,1359824
3477,Sales,Intern,17,Tier 3,1216950
3478,Sales,Director,0,Tier 2,1329008
3479,Operations,Director,0,Tier 2,1290215
3480,Sales,Analyst,3,Tier 2,509523
3481,Finance,Associate,17,Tier 1,1768834
3482,Support,Manager,10,Tier 1,1888066
3483,Sales,Associate,0,Tier 2,469675
3484,Sales,Senior Dev,9,Tier 2,1257896
3485,HR,Lead,3,Tier 1,1110635
3486,Marketing,Director,5,Tier 1,1896517
3487,Operations,Manager,15,Tier 1,2224897
3488,Finance,Intern,17,Tier 3,1233881
3489,Operations,Intern,16,Tier 1,1467116
3490,Support,Manager,17,Tier 2,2117509
3491,Sales,Lead,12,Tier 1,1751256
3492,Finance,Associate,4,Tier 2,698746
3493,Operations,Analyst,6,Tier 1,832052
3494,Finance,Analyst,9,Tier 3,856032
3495,Operations,Associate,14,Tier 3,1233185
3496,Sales,Manager,18,Tier 3,1952809
3497,Operations,Associate,1,Tier 1,586785
3498,IT,Analyst,3,Tier 1,612818
3499,Finance,Lead,6,Tier 1,1301391
3500,Support,Analyst,17,Tier 2,1435929
3501,Operations,Manager,6,Tier 3,1259991
3502,IT,Manager,5,Tier 1,1507333
3503,Finance,Analyst,0,Tier 3,324339
3504,Support,Senior Dev,13,Tier 3,1378464
3505,Marketing,Senior Dev,19,Tier 1,2176601
3506,IT,Analyst,10,Tier 1,1096820
3507,Support,Associate,13,Tier 1,1496720
3508,Support,Senior Dev,14,Tier 3,1444635
3509,HR,Senior Dev,9,Tier 1,1451754
3510,Finance,Associate,18,Tier 3,1494229
3511,Finance,Associate,19,Tier 3,1548871
3512,HR,Director,5,Tier 2,1649511
3513,HR,Associate,0,Tier 2,458821
3514,Operations,Intern,16,Tier 1,1472592
3515,Marketing,Director,14,Tier 1,2544658
3516,Sales,Associate,2,Tier 2,571245
3517,Marketing,Intern,10,Tier 1,1014243
3518,Operations,Senior Dev,18,Tier 1,2076568
3519,Support,Manager,9,Tier 1,1789041
3520,IT,Intern,0,Tier 2,203854
3521,Marketing,Senior Dev,15,Tier 2,1647025
3522,IT,Analyst,16,Tier 3,1264085
3523,Operations,Associate,13,Tier 2,1295094
3524,Operations,Intern,14,Tier 2,1131517
3525,IT,Analyst,2,Tier 1,510927
3526,Support,Associate,18,Tier 2,1612904
3527,IT,Lead,11,Tier 1,1696081
3528,Marketing,Senior Dev,2,Tier 3,717761
3529,HR,Intern,0,Tier 2,219491
3530,IT,Director,5,Tier 3,1496532
3531,Operations,Lead,0,Tier 1,861562
3532,Marketing,Senior Dev,0,Tier 2,685514
3533,Support,Associate,15,Tier 1,1603683
3534,IT,Intern,7,Tier 2,675065
3535,Marketing,Lead,15,Tier 3,1585323
3536,HR,Associate,0,Tier 1,514643
3537,Operations,Lead,9,Tier 3,1248591
3538,Marketing,Senior Dev,10,Tier 2,1322016
3539,Marketing,Manager,6,Tier 1,1549011
3540,Sales,Senior Dev,6,Tier 2,1028155
3541,Marketing,Director,14,Tier 2,2270481
3542,Sales,Director,13,Tier 2,2157196
3543,HR,Manager,3,Tier 2,1179709
3544,Support,Senior Dev,13,Tier 3,1363327
3545,HR,Associate,6,Tier 1,973855
3546,Finance,Lead,18,Tier 2,1960769
3547,IT,Manager,9,Tier 1,1829825
3548,IT,Analyst,16,Tier 2,1370820
3549,Finance,Lead,11,Tier 3,1364629
3550,Sales,Senior Dev,8,Tier 1,1368467
3551,Support,Senior Dev,0,Tier 2,679589
3552,Support,Analyst,14,Tier 3,1120740
3553,HR,Lead,5,Tier 1,1250930
3554,Finance,Analyst,17,Tier 3,1307285
3555,HR,Associate,12,Tier 3,1101360
3556,IT,Senior Dev,12,Tier 3,1319062
3557,IT,Lead,14,Tier 3,1527451
3558,Finance,Associate,0,Tier 3,409886
3559,Marketing,Lead,3,Tier 1,1080860
3560,Operations,Analyst,4,Tier 1,685764
3561,Support,Associate,1,Tier 2,526742
3562,IT,Associate,0,Tier 1,507711
3563,Marketing,Director,5,Tier 2,1660566
3564,Operations,Director,15,Tier 1,2645509
3565,Operations,Director,2,Tier 1,1679470
3566,Sales,Senior Dev,2,Tier 1,905228
3567,Finance,Associate,1,Tier 1,591688
3568,Operations,Analyst,8,Tier 1,996880
3569,IT,Lead,6,Tier 2,1146754
3570,Sales,Associate,17,Tier 2,1535114
3571,Finance,Senior Dev,6,Tier 3,979768
3572,IT,Associate,0,Tier 3,390028
3573,IT,Senior Dev,13,Tier 3,1367587
3574,Marketing,Lead,5,Tier 3,973174
3575,Sales,Manager,9,Tier 3,1445398
3576,Support,Associate,1,Tier 3,488013
3577,Operations,Director,3,Tier 1,1740972
3578,Support,Director,16,Tier 3,2141360
3579,Finance,Associate,9,Tier 3,956270
3580,IT,Manager,14,Tier 1,2150801
3581,IT,Senior Dev,18,Tier 2,1832271
3582,Marketing,Analyst,11,Tier 3,966919
3583,Operations,Associate,15,Tier 2,1418984
3584,IT,Senior Dev,14,Tier 1,1782861
3585,IT,Manager,16,Tier 3,1833565
3586,HR,Senior Dev,17,Tier 1,2045617
3587,Marketing,Senior Dev,1,Tier 2,717118
3588,Sales,Lead,3,Tier 3,872641
3589,Sales,Associate,6,Tier 3,756636
3590,Support,Analyst,14,Tier 2,1244056
3591,IT,Analyst,0,Tier 3,276858
3592,Finance,Associate,9,Tier 1,1172160
3593,Support,Director,4,Tier 3,1461375
3594,Operations,Intern,10,Tier 3,789572
3595,Finance,Director,5,Tier 2,1624136
3596,Operations,Intern,12,Tier 3,906727
3597,Operations,Manager,7,Tier 1,1665421
3598,Sales,Analyst,0,Tier 1,376376
3599,HR,Lead,4,Tier 3,914920
3600,Sales,Senior Dev,1,Tier 3,668239
3601,HR,Senior Dev,8,Tier 2,1177267
3602,Support,Intern,16,Tier 1,1449968
3603,IT,Associate,17,Tier 3,1441567
3604,Marketing,Analyst,7,Tier 1,889385
3605,Operations,Director,10,Tier 2,1951364
3606,Support,Intern,17,Tier 2,1324982
3607,Finance,Associate,9,Tier 2,1061196
3608,Operations,Lead,16,Tier 2,1831089
3609,Support,Intern,9,Tier 2,784495
3610,Sales,Director,19,Tier 2,2546148
3611,Sales,Associate,12,Tier 1,1383393
3612,Marketing,Intern,16,Tier 1,1471272
3613,Sales,Director,13,Tier 1,2497656
3614,Finance,Associate,3,Tier 2,631889
3615,HR,Associate,19,Tier 1,1951695
3616,Finance,Associate,14,Tier 3,1232634
3617,HR,Associate,11,Tier 2,1147468
3618,Finance,Lead,14,Tier 1,1927922
3619,Operations,Intern,14,Tier 2,1162091
3620,Support,Manager,4,Tier 1,1421870
3621,Sales,Associate,18,Tier 1,1872057
3622,Sales,Manager,19,Tier 2,2228873
3623,Finance,Director,13,Tier 1,2457379
3624,HR,Analyst,16,Tier 3,1285633
3625,Finance,Manager,2,Tier 1,1292553
3626,HR,Director,0,Tier 1,1481049
3627,Marketing,Lead,18,Tier 1,2199368
3628,IT,Lead,11,Tier 1,1727248
3629,Support,Manager,11,Tier 3,1567040
3630,Finance,Senior Dev,2,Tier 1,908762
3631,Operations,Intern,16,Tier 1,1449238
3632,Finance,Intern,2,Tier 1,390167
3633,Finance,Analyst,19,Tier 2,1593779
3634,HR,Director,6,Tier 1,1929261
3635,Support,Analyst,13,Tier 2,1197779
3636,IT,Intern,15,Tier 2,1209079
3637,IT,Intern,0,Tier 3,209472
3638,Sales,Intern,9,Tier 2,813813
3639,IT,Manager,15,Tier 2,1950143
3640,Support,Intern,7,Tier 1,748228
3641,Marketing,Manager,6,Tier 1,1558147
3642,Operations,Director,5,Tier 2,1658799
3643,HR,Intern,19,Tier 3,1323647
3644,Finance,Manager,6,Tier 2,1400264
3645,HR,Associate,13,Tier 3,1197914
3646,Finance,Intern,13,Tier 2,1093254
3647,Support,Director,0,Tier 3,1223785
3648,Support,Manager,12,Tier 3,1607107
3649,Finance,Manager,2,Tier 2,1097555
3650,Sales,Manager,3,Tier 3,1078412
3651,Finance,Associate,10,Tier 3,1004305
3652,Support,Senior Dev,13,Tier 1,1706549
3653,IT,Manager,16,Tier 1,2320739
3654,Operations,Intern,11,Tier 1,1067432
3655,Sales,Lead,12,Tier 1,1765045
3656,IT,Lead,1,Tier 2,832905
3657,Sales,Manager,15,Tier 3,1824243
3658,Support,Director,7,Tier 2,1769985
3659,Marketing,Lead,9,Tier 3,1227864
3660,Support,Director,14,Tier 3,2062428
3661,Sales,Director,16,Tier 3,2145613
3662,Support,Analyst,15,Tier 1,1475499
3663,Operations,Lead,1,Tier 1,951315
3664,IT,Manager,19,Tier 1,2574970
3665,Finance,Analyst,13,Tier 2,1162994
3666,Finance,Manager,11,Tier 1,1927489
3667,Support,Director,3,Tier 3,1358269
3668,IT,Manager,15,Tier 2,1994370
3669,HR,Associate,1,Tier 3,441819
3670,Finance,Lead,13,Tier 3,1471637
3671,Operations,Manager,12,Tier 1,2049463
3672,Operations,Intern,3,Tier 1,494429
3673,HR,Lead,17,Tier 3,1723291
3674,Marketing,Senior Dev,19,Tier 1,2190178
3675,Sales,Intern,18,Tier 3,1290935
3676,Operations,Intern,6,Tier 2,590575
3677,Support,Lead,15,Tier 1,2018146
3678,HR,Associate,5,Tier 1,879899
3679,HR,Lead,10,Tier 2,1422884
3680,Finance,Intern,15,Tier 2,1237786
3681,Marketing,Intern,4,Tier 3,449434
3682,IT,Analyst,14,Tier 1,1407479
3683,Marketing,Analyst,2,Tier 2,444665
3684,Sales,Senior Dev,4,Tier 3,810534
3685,Marketing,Senior Dev,4,Tier 3,860184
3686,Support,Intern,14,Tier 2,1172754
3687,Sales,Manager,5,Tier 2,1336233
3688,HR,Intern,7,Tier 3,591172
3689,Operations,Analyst,10,Tier 3,890901
3690,HR,Director,7,Tier 3,1624409
3691,Marketing,Associate,2,Tier 1,657494
3692,Sales,Analyst,13,Tier 3,1074054
3693,HR,Manager,13,Tier 3,1693785
3694,HR,Senior Dev,11,Tier 1,1545363
3695,Finance,Lead,13,Tier 2,1647697
3696,Finance,Lead,8,Tier 1,1451665
3697,IT,Intern,16,Tier 3,1176736
